#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
N     -2   -4    1   -1   -3    0   -1   -5    0   -4   -4   10   -2    0    0   -1    0   -3   -8   -9   -1 
P     -1  -10   -4   -5   -4   -3   -8   -3   -6   -4   -5   -6   10    0   -4   -3   -8   -3   -6   -8   -6 
Q      0   -4    3    2   -3   -2    0   -3    3   -2   -1    0   -2    4    2    1    1   -2   -7    0   -2 
R     -1   -3    2    0   -3   -3    0   -3    4   -2   -2    1   -2    4    7    0    1   -3   -7    3    0 
S      1   -2    0   -2   -3    0   -3   -3   -2   -3   -2   -1    0    1   -1    3    1   -2   -6   -6    0 
T     -1   -4   -1   -4   -2   -2   -4   -1   -2   -2   -1   -2   -1   -2   -2    1    4    0   -4   -4    2 
V     -1   -3   -8   -3    0   -5   -5    3   -3    1    1   -5   -3   -4   -4   -2   -2    4   -3   -3    1 
W     -2   -5   -4   -6    3   -4   -5   -1   -2   -1    0   -6   -4   -1   -1   -2   -1   -1   14    6   -1 
Y     -2   -4   -3   -4    4   -4    5   -1   -1    0    0   -6   -4   -3   -2   -2    0   -1    6    9   -2 
J      0   -1   -4   -7    0   -3   -4    1    1    1    1   -4   -4   -6   -3   -1   -3    1   -6   -8    7 
U      0   16   -4   -5    0   -3   -5    0    1    0    1   -4   -5   -5   -3   -1   -3    1   -6   -8    7 
>HASoN 2
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -2   -2   -2   -1    1   -4   -1    0   -1    0   -3    0   -3   -1    1   -1    0   -2   -2    1 
C     -4   26  -20  -22   -5   -4  -12   -3   -7   -3   -6   -7  -10  -15   -4   -7   -4   -3   -6   -8   -1 
D     -1   -7    7    4   -5   -1    1   -5    0   -5   -2    3   -1    5    0    4    1   -5   -5   -7   -3 
E      0   -7    5    7   -4   -2    1   -3    2   -3    0    3    0    5    1    0    0   -2   -4   -6   -3 
F     -2   -4   -4   -5    7   -5   -4    0   -4    1    0   -6   -4   -5   -4   -3   -3    0    2    6    0 
G      0   -4   -5   -6   -5    9   -5   -6   -4   -5   -3    0   -3   -4   -4   -2   -2   -5   -5   -5   -1 
H     -1   -7   -1    1    0   -3   11   -2    0   -2    1    1   -3   -1    0   -4   -2   -2   -2    3   -2 
I     -2   -4   -4   -4    0   -6   -3    5   -4    2    0   -6   -3   -6   -4   -5   -3    3   -2   -2    0 
K      0   -6   -1   -2   -3   -2   -2   -3    6   -2    0   -2   -1   -3    3   -3   -1   -3   -4   -5   -1 
L     -1   -3   -4   -3    2   -5   -4    2   -3    5    1   -3   -4   -4   -3   -3   -3    1   -1   -2    0 
M     -1   -3   -6   -4    1   -5   -6    2   -2    3    7   -2   -5   -6   -2   -2   -2    1   -1    1    1 
N     -2   -4    0   -3   -3    0    0   -5    0   -4    1    7   -2   -1    0    0    0   -3   -5   -8   -2 
P     -1  -10   -7   -4   -4   -3   -6   -3   -2   -4   -6   -2   10   -3   -3   -3   -1   -3   -5   -7    0 
Q      0   -4    4    3   -3   -2    3   -3    2   -2    0    2   -2    8    2    2   -1   -2   -4   -2   -3 
R     -1   -3    0   -1   -3   -3    1   -3    3   -2    0    0   -2    0    7    0   -1   -3   -3   -3   -1 
