#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
W     -2   -5   -5   -8    3   -5    2   -1   -3   -1   -1   -3   -4   -1   -3   -5   -5   -1   14    0    0 
Y     -2   -4   -4   -7    4   -4    1   -1   -2    0   -1   -4   -4   -4   -1   -3   -1   -1    4   11   -4 
J      0    0   -2   -3    0   -3   -1    0   -2    0    2   -3   -4   -2   -3    0    0    1   -3  -10    8 
U      0   16   -2   -3    0   -3   -1    0   -3    0    2   -3   -4   -3   -3    0   -1    1   -3  -10    7 
>HAsOn 5
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -2    1    0   -2    0    0   -1    0   -1   -1    0    0    0   -1    1    1    0    0   -2    2 
C     -3   26  -20  -17   -4   -4  -21   -3  -14   -3   -4   -9  -10   -5   -5   -6   -2   -3  -16  -14   -3 
D     -1   -7    5    2   -5   -2   -2   -5   -1   -5   -5    2   -1    0   -2    0    0   -5   -3   -3   -3 
E      0   -7    4    5   -4   -3    1   -3    1   -3   -3    2   -1    2    1    2    2   -3   -3   -3   -2 
F     -2   -4   -6   -5    7   -5    2    0   -4    1    1   -3   -4   -2   -4   -4   -3    0    2    2    0 
G      0   -4   -4   -2   -5    9   -4   -7   -5   -6   -6   -4   -3   -4   -7   -2   -4   -5   -5   -3   -2 
H     -1   -7    1   -1   -1   -3    7   -3   -1   -2   -3    0   -3    1   -1    0   -1   -2   -1    2   -2 
I     -2   -4   -7   -3    0   -7   -3    5   -4    2    2   -5   -3   -3   -2   -5   -2    3   -1   -2    0 
K      0   -7    3    3   -4   -3    2   -4    6   -3   -2    3   -1    3    4    2    2   -3    0    3   -1 
L     -1   -3   -5   -3    2   -6   -1    2   -3    5    3   -3   -4   -2   -1   -4   -2    1   -1   -2    1 
M     -1   -3   -4   -1    1   -5   -3    2   -4    3    7   -2   -4   -2   -2   -1   -1    1    1   -3    1 
N     -2   -4    2    0   -3   -1    0   -5   -1   -4   -4    5   -2    1    0    1    1   -4   -3   -4   -1 
P     -1  -10   -4   -2   -4   -3   -7   -3   -3   -4   -5   -2   10   -6   -3   -7   -4   -3   -6   -7   -9 
Q      0   -4    3    3   -3   -2    2   -3    3   -2   -2    2   -2    6    3    2    3   -2    0    0    1 
R     -1   -4    2    2   -3   -3    2   -3    3   -2   -2    2   -2    3    6    1    2   -3    0    4    1 
S      1   -2    0   -1   -4    0    0   -4    1   -4   -2    1    0    0    0    6    1   -3   -4   -5    1 
T     -1   -4   -1   -1   -2   -3   -3   -1   -2   -2   -1   -1   -1   -1   -1   -1    2    0   -1   -4    0 
V     -1   -4   -6   -3    0   -5   -3    3   -3    1    1   -4   -3   -4   -3   -5   -2    5   -2   -5    0 
W     -2   -5   -5   -5    3   -5   -2   -1   -1    0   -1   -6   -4   -3   -4   -6   -4   -1   12    1    0 
Y     -2   -4   -6   -5    4   -4    4   -1    0    0    0   -3   -4   -1    0   -4   -2   -1    3    8    1 
J      0    0   -7   -7    0   -3   -5    1   -4    1    1   -5   -4   -4   -3   -2   -2    1   -4   -4    4 
U      0   16   -8   -8    0   -3   -6    0   -5    0    1   -5   -4   -4   -4   -3   -2    1   -5   -4    4 
>HAsoN 6
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -2   -3   -1   -2    0   -2   -1    0   -1    0   -1    0   -1   -1    1   -1    0   -2   -2    0 
C     -3   26  -17  -21   -4   -4  -14   -3   -8   -3  -10  -10  -10  -14   -6   -7   -6   -3   -6   -9    0 
D     -1   -7    8    4   -5   -2    1   -5    1   -5    0    3   -1    5    0    2   -1   -5   -4   -5   -2 
E      0   -7    4    6   -4   -3    0   -3    2   -3    1    4   -1    5    1    1   -1   -3   -3   -3   -1 
F     -2   -4   -5   -4    7   -5    0    0   -4    1    1   -6   -4   -6   -4   -4   -2    0    2    6    3 
G      0   -4   -6   -6   -5    9   -5   -7   -3   -6   -6   -1   -3   -6   -4   -2   -4   -5   -5   -8   -4 
H     -1   -7   -4    6   -1   -3   11   -3    0   -2   -6    1   -3   -2    0   -4   -3   -2   -2    5    1 
I     -2   -4   -4   -5    0   -7   -3    5   -4    2    1  -10   -3   -6   -4   -2   -4    3   -2   -5   -1 
K      0   -7   -2   -2   -4   -3   -2   -4    5   -3   -2    0   -1    0    3    0   -2   -3   -3   -5    0 
L     -1   -3   -6   -4    2   -6   -2    2   -3    5    3   -5   -4   -3   -3   -4   -4    1   -1   -3    1 
M     -1   -3   -4   -4    1   -5   -6    2   -3    3    5   -7   -4   -3   -2   -2   -3    1    0   -3    1 
N     -2   -4    2   -2   -3   -1    1   -5    1   -4   -1    7   -2   -2    0   -1    1   -4   -4   -5   -2 
P     -1  -10   -6   -6   -4   -3   -5   -3   -1   -4   -1   -4   10   -6   -2   -1   -2   -3   -4   -6   -5 
Q      0   -4    3    5   -3   -2    4   -3    2   -2    1    3   -2    7    2    1   -2   -2   -3   -3   -5 
R     -1   -4    0    0   -3   -3   -3   -3    3   -2    0    0   -2    2    6   -1   -2   -3   -3   -4    0 
S      1   -2    1    0   -4    0    0   -4    0   -4   -1    0    0    0    0    6    6   -3   -5   -7    0 
T     -1   -4   -1   -3   -2   -3   -4   -1    0   -2   -3   -2   -1   -1   -1    3    7    0   -3   -4    0 
V     -1   -4   -8   -6    0   -5   -5    3   -4    1   -1   -4   -3   -6   -4   -6   -3    5   -1   -4    0 
W     -2   -5   -1   -8    3   -5   -2   -1   -4    0   -1   -9   -4   -4   -4   -3   -5   -1   13    0   -4 
Y     -2   -4   -3   -3    4   -4    0   -1   -2    0   -1   -2   -4   -2   -1   -5    1   -1    5   10    0 
J      0    0   -1   -5    0   -3   -4    1   -3    1    0   -4   -4   -5   -3   -2   -3    1   -2   -5    8 
U      0   16   -2   -5    0   -3   -5    0   -3    0    0   -4   -4   -6   -3   -2   -3    1   -2   -5    8 
>HAson 7
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      3   -4    0    1   -1    2    0    0    1    0    0    0    1    1    0    1    0    0    0    0    1 
C    -10   26   -7  -12   -6   -3  -24   -3  -11   -5  -12    0   -6  -10  -25  -15  -20   -4   -4   -6   -7 
D      0   -4    5    2   -3    0    1   -2    1   -2   -2    2    0    2    1    2    1   -3   -3   -1    0 
E      2   -6    5    5   -2    2    3    0    3    0    0    3    1    4    3    3    3    1    0    1    2 
