#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
N     -1  -12    2    1   -4    0   -1   -4   -3   -4   -2    6   -1   -1    0    1   -1   -3   -7   -1    0 
P     -1   -6   -3   -4   -5   -2   -7   -4   -2   -4   -3   -6   10   -3   -3   -3   -6   -3   -6   -4  -12 
Q      0  -11    3    3   -3   -2   -3   -2    1   -2    0    2   -1    5    1    0    1   -2   -4    0    1 
R     -1  -11    1    1   -3   -2    0   -2    3   -2    0    2   -1    4    7    1    0   -2   -3    1    1 
S      0   -7    0   -1   -3    0    0   -3   -3   -3   -2    0    0   -1   -3    3    1   -2   -7   -2    1 
T     -1   -6   -1   -1   -3   -2   -3   -1   -5   -2   -1    0   -1   -2   -2    1    4   -1   -5   -4   -2 
V     -1   -7   -6   -4    0   -5   -4    3   -2    1    1   -4   -4   -3   -3   -3   -1    4   -1   -1    0 
W     -3   -5   -4   -8    3   -6   -4   -1   -4   -1   -1   -3   -6   -4   -3   -4   -1   -1   14    3  -10 
Y     -2   -5   -4   -4    4   -4    1   -1   -3    0   -1   -1   -4   -1   -1    0    0   -1    1    8    0 
J      1   -1   -4   -4    0   -3   -4    0   -9    0    1   -1   -4   -5   -2    0    1    1   -6    1    6 
U     -1   17   -6   -6   -2   -5   -7   -2  -12   -2   -2   -4   -6   -7   -4   -3   -2   -1   -7   -2    4 
>HASoN 2
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -7   -2   -2   -1    0   -1   -1    0   -1    1    1   -1   -1   -1    1   -1    0   -2   -2    1 
C    -10   20  -24  -13   -5  -12  -13   -9  -14  -11  -14  -17   -9  -22  -14  -11  -10   -8   -7   -9    8 
D     -1  -12    9    4   -6    0    1   -5    0   -5   -2    3    0    3   -1    2   -1   -5   -6   -6   -3 
E      0  -11    4    7   -4   -1    1   -3    2   -3    0    2    0    6    1    0   -2   -2   -4   -4   -4 
F     -2   -5   -9   -7    8   -5   -2    1   -4    2    0   -5   -5   -5   -3   -5   -3    0    3    4   -1 
G      0   -9   -4   -5   -5    8   -3   -6   -3   -5   -5   -4   -2   -5   -3    1   -3   -5   -6   -6   -3 
H     -1  -10   -2   -1   -1   -3   10   -3    0   -2   -1   -3   -2   -1    1    0   -2   -2   -1    6   -2 
I     -2   -8   -8   -5    1   -6   -4    5   -4    2    1   -4   -4   -4   -3   -3   -1    3   -1   -4    0 
K      0  -14   -1   -1   -3   -1   -1   -3    5   -2   -2    0    0   -1    3   -2   -2   -2   -3   -2   -4 
L     -1   -9   -8   -6    2   -5   -3    3   -3    5    1   -5   -4   -4   -2   -4   -3    2    0    1    1 
M      0  -10   -5   -3    2   -4   -4    2   -1    3    6   -3   -3   -2   -1   -2   -3    1   -1   -1    2 
N     -1  -12    1   -1   -4    0    0   -4    0   -4    0    7   -1   -3    0    1    2   -3   -4   -3   -3 
P     -1   -6   -4   -5   -5   -2   -4   -4   -1   -4   -5   -3   10   -6   -2    2   -1   -3   -6   -8   -4 
Q      0  -11    1    4   -3   -2    1   -2    2   -2    3    2   -1    7    2    0    0   -2   -3    0   -3 
R     -1  -11   -3   -1   -3   -2    2   -2    3   -2   -1    0   -1   -1    6   -2   -2   -2   -2    0   -2 
S      0   -7   -2   -2   -3    0   -1   -3    0   -3   -1    1    0   -2    0    5    3   -2   -4   -4    0 
T     -1   -6   -4   -3   -3   -2    0   -1    0   -2   -1   -1   -1   -2    0    3    6   -1   -3   -4   -1 
V     -1   -7   -6   -4    0   -5   -4    3   -3    1    1   -5   -4   -2   -3   -4   -1    4   -1   -3    0 
W     -3   -5   -6   -2    3   -6   -3   -1   -3   -1   -2  -10   -6   -3   -2   -6   -5   -1   14    0   -4 
Y     -2   -5   -7   -6    4   -4    3   -1   -2    0    1   -2   -4   -4   -1   -2    0   -1    3    9   -2 
J      1   -1   -6   -5    0   -3   -3    0   -3    0    2   -7   -4   -5   -3   -2    2    1   -3    0   13 
U     -1   17   -8   -7   -2   -5   -6   -2   -6   -2   -1   -9   -6   -8   -5   -4   -1   -1   -4   -2   11 
>HASon 3
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
